flow,velo,dia,t,material,Safety_Status
2914.597411,7.052,0.4,0.0127,19.3,LOW
4588.851353,7.059,0.5,0.01509,22.5,LOW
4588.851353,7.059,0.5,0.01509,19.3,MODERATE
4596.67214,7.071,0.5,0.01509,22.5,LOW
4596.67214,7.071,0.5,0.01509,19.3,MODERATE
4597.778386,7.072,0.5,0.01509,22.5,LOW
4597.778386,7.072,0.5,0.01509,19.3,MODERATE
2928.702588,7.086,0.4,0.0127,22.5,LOW
2928.624121,7.086,0.4,0.0127,22.5,LOW
2928.702588,7.086,0.4,0.0127,19.3,LOW
2928.624121,7.086,0.4,0.0127,19.3,LOW
4613.107376,7.095,0.5,0.01509,22.5,LOW
4613.107376,7.095,0.5,0.01509,19.3,MODERATE
4614.613886,7.099,0.5,0.01509,22.5,LOW
4614.613886,7.099,0.5,0.01509,19.3,MODERATE
2936.185021,7.103,0.4,0.0127,22.5,LOW
2936.185021,7.103,0.4,0.0127,19.3,LOW
4621.853241,7.109,0.5,0.01509,22.5,LOW
4621.853241,7.109,0.5,0.01509,19.3,MODERATE
4625.956779,7.115,0.5,0.01509,22.5,LOW
4625.956779,7.115,0.5,0.01509,19.3,MODERATE
4630.39672,7.122,0.5,0.01509,22.5,LOW
4630.39672,7.122,0.5,0.01509,19.3,MODERATE
4637.068247,7.132,0.5,0.01509,22.5,LOW
4637.068247,7.132,0.5,0.01509,19.3,MODERATE
2948.59208,7.134,0.4,0.0127,22.5,LOW
2948.59208,7.134,0.4,0.0127,19.3,LOW
2950.389227,7.137,0.4,0.0127,22.5,LOW
2950.389227,7.137,0.4,0.0127,19.3,LOW
4645.622135,7.146,0.5,0.01509,22.5,LOW
4645.622135,7.146,0.5,0.01509,19.3,MODERATE
4647.453385,7.148,0.5,0.01509,22.5,LOW
4647.453385,7.148,0.5,0.01509,19.3,MODERATE
4648.06806,7.149,0.5,0.01509,22.5,LOW
4648.06806,7.149,0.5,0.01509,19.3,MODERATE
2959.231134,7.159,0.4,0.0127,22.5,LOW
2959.231134,7.159,0.4,0.0127,19.3,LOW
4655.176764,7.16,0.5,0.01509,22.5,LOW
4655.176764,7.16,0.5,0.01509,19.3,MODERATE
4659.431693,7.166,0.5,0.01509,22.5,LOW
4659.431693,7.166,0.5,0.01509,19.3,MODERATE
2964.442008,7.171,0.4,0.0127,22.5,LOW
2964.442008,7.171,0.4,0.0127,19.3,LOW
4663.527886,7.174,0.5,0.01509,22.5,LOW
4663.527886,7.174,0.5,0.01509,19.3,MODERATE
4667.434848,7.178,0.5,0.01509,22.5,LOW
4667.434848,7.178,0.5,0.01509,19.3,MODERATE
4668.003169,7.18,0.5,0.01509,22.5,LOW
4668.003169,7.18,0.5,0.01509,19.3,MODERATE
4670.681323,7.185,0.5,0.01509,22.5,LOW
4670.681323,7.185,0.5,0.01509,19.3,MODERATE
2976.297308,7.2,0.4,0.0127,22.5,LOW
2976.297308,7.2,0.4,0.0127,19.3,LOW
4684.111568,7.205,0.5,0.01509,22.5,LOW
4684.111568,7.205,0.5,0.01509,19.3,MODERATE
2979.720484,7.209,0.4,0.0127,22.5,LOW
2979.720484,7.209,0.4,0.0127,19.3,LOW
4687.759316,7.211,0.5,0.01509,22.5,LOW
4687.759316,7.211,0.5,0.01509,19.3,MODERATE
4692.878839,7.218,0.5,0.01509,22.5,LOW
4692.878839,7.218,0.5,0.01509,19.3,MODERATE
2983.796557,7.219,0.4,0.0127,22.5,LOW
2983.796557,7.219,0.4,0.0127,19.3,LOW
4699.575078,7.229,0.5,0.01509,22.5,LOW
4699.947745,7.229,0.5,0.01509,22.5,LOW
4699.575078,7.229,0.5,0.01509,19.3,MODERATE
4699.947745,7.229,0.5,0.01509,19.3,MODERATE
4714.151398,7.251,0.5,0.01509,22.5,LOW
2997.089338,7.251,0.4,0.0127,22.5,LOW
2997.089338,7.251,0.4,0.0127,19.3,LOW
4714.151398,7.251,0.5,0.01509,19.3,MODERATE
4718.099639,7.257,0.5,0.01509,22.5,LOW
4718.099639,7.257,0.5,0.01509,19.3,MODERATE
3000.006576,7.258,0.4,0.0127,22.5,LOW
3000.006576,7.258,0.4,0.0127,19.3,LOW
3001.642101,7.263,0.4,0.0127,22.5,LOW
3001.642101,7.263,0.4,0.0127,19.3,LOW
4728.099127,7.272,0.5,0.01509,22.5,LOW
4728.219429,7.272,0.5,0.01509,22.5,LOW
4728.099127,7.272,0.5,0.01509,19.3,MODERATE
4728.219429,7.272,0.5,0.01509,19.3,MODERATE
3008.540244,7.28,0.4,0.0127,22.5,LOW
3008.540244,7.28,0.4,0.0127,19.3,LOW
4740.139105,7.291,0.5,0.01509,22.5,LOW
4740.139105,7.291,0.5,0.01509,19.3,MODERATE
3014.689537,7.294,0.4,0.0127,22.5,LOW
3014.689537,7.294,0.4,0.0127,19.3,LOW
4742.853064,7.295,0.5,0.01509,22.5,LOW
4742.853064,7.295,0.5,0.01509,19.3,MODERATE
4747.122378,7.302,0.5,0.01509,22.5,LOW
4747.122378,7.302,0.5,0.01509,19.3,MODERATE
3018.625277,7.304,0.4,0.0127,22.5,LOW
3018.625277,7.304,0.4,0.0127,19.3,LOW
3022.30691,7.311,0.4,0.0127,22.5,LOW
3022.30691,7.311,0.4,0.0127,19.3,LOW
4754.02777,7.312,0.5,0.01509,22.5,LOW
4754.02777,7.312,0.5,0.01509,19.3,MODERATE
3024.58722,7.318,0.4,0.0127,22.5,LOW
3024.58722,7.318,0.4,0.0127,19.3,LOW
4758.858564,7.32,0.5,0.01509,22.5,LOW
4758.858564,7.32,0.5,0.01509,19.3,MODERATE
4759.834696,7.322,0.5,0.01509,22.5,LOW
4759.834696,7.322,0.5,0.01509,19.3,MODERATE
3027.194617,7.323,0.4,0.0127,22.5,LOW
3027.194617,7.323,0.4,0.0127,19.3,LOW
4769.649436,7.337,0.5,0.01509,22.5,LOW
4769.649436,7.337,0.5,0.01509,19.3,MODERATE
3033.602887,7.34,0.4,0.0127,22.5,LOW
3033.602887,7.34,0.4,0.0127,19.3,LOW
4776.045415,7.346,0.5,0.01509,22.5,LOW
4776.045415,7.346,0.5,0.01509,19.3,MODERATE
3037.316123,7.347,0.4,0.0127,22.5,LOW
3037.316123,7.347,0.4,0.0127,19.3,LOW
4776.67522,7.348,0.5,0.01509,22.5,LOW
4776.896797,7.348,0.5,0.01509,22.5,LOW
4776.67522,7.348,0.5,0.01509,19.3,MODERATE
4776.896797,7.348,0.5,0.01509,19.3,MODERATE
4778.881017,7.351,0.5,0.01509,22.5,LOW
4778.881017,7.351,0.5,0.01509,19.3,MODERATE
4779.929912,7.352,0.5,0.01509,22.5,LOW
3039.45774,7.352,0.4,0.0127,22.5,LOW
3039.45774,7.352,0.4,0.0127,19.3,LOW
4779.929912,7.352,0.5,0.01509,19.3,MODERATE
4782.727206,7.357,0.5,0.01509,22.5,LOW
4782.727206,7.357,0.5,0.01509,19.3,MODERATE
3043.151599,7.362,0.4,0.0127,22.5,LOW
3042.8235,7.362,0.4,0.0127,22.5,LOW
3043.151599,7.362,0.4,0.0127,19.3,LOW
3042.8235,7.362,0.4,0.0127,19.3,LOW
4789.832013,7.368,0.5,0.01509,22.5,LOW
4789.832013,7.368,0.5,0.01509,19.3,MODERATE
4790.606744,7.369,0.5,0.01509,22.5,LOW
4790.606744,7.369,0.5,0.01509,19.3,MODERATE
4793.172948,7.372,0.5,0.01509,22.5,LOW
4793.172948,7.372,0.5,0.01509,19.3,MODERATE
4795.263812,7.375,0.5,0.01509,22.5,LOW
4795.263812,7.375,0.5,0.01509,19.3,MODERATE
4796.122309,7.377,0.5,0.01509,22.5,LOW
4796.122309,7.377,0.5,0.01509,19.3,MODERATE
3055.563373,7.393,0.4,0.0127,22.5,LOW
3055.563373,7.393,0.4,0.0127,19.3,LOW
4807.227629,7.394,0.5,0.01509,22.5,LOW
4807.227629,7.394,0.5,0.01509,19.3,MODERATE
4815.093333,7.406,0.5,0.01509,22.5,LOW
4815.093333,7.406,0.5,0.01509,19.3,MODERATE
4816.980019,7.409,0.5,0.01509,22.5,LOW
4816.980019,7.409,0.5,0.01509,19.3,MODERATE
4823.244515,7.418,0.5,0.01509,22.5,LOW
4823.244515,7.418,0.5,0.01509,19.3,MODERATE
4834.271102,7.435,0.5,0.01509,22.5,LOW
4834.271102,7.435,0.5,0.01509,19.3,MODERATE
4847.375253,7.456,0.5,0.01509,22.5,LOW
4847.375253,7.456,0.5,0.01509,19.3,MODERATE
4851.006505,7.462,0.5,0.01509,22.5,LOW
4851.006505,7.462,0.5,0.01509,19.3,MODERATE
4855.19062,7.468,0.5,0.01509,22.5,LOW
4855.19062,7.468,0.5,0.01509,19.3,MODERATE
3089.046422,7.473,0.4,0.0127,22.5,LOW
3089.046422,7.473,0.4,0.0127,19.3,LOW
4867.288622,7.486,0.5,0.01509,22.5,LOW
4867.288622,7.486,0.5,0.01509,19.3,MODERATE
4868.70482,7.489,0.5,0.01509,22.5,LOW
4868.70482,7.489,0.5,0.01509,19.3,MODERATE
4877.604562,7.503,0.5,0.01509,22.5,LOW
4877.604562,7.503,0.5,0.01509,19.3,MODERATE
3103.126654,7.507,0.4,0.0127,22.5,LOW
3103.126654,7.507,0.4,0.0127,19.3,LOW
4880.720899,7.508,0.5,0.01509,22.5,LOW
4880.720899,7.508,0.5,0.01509,19.3,MODERATE
4890.600176,7.523,0.5,0.01509,22.5,LOW
4890.600176,7.523,0.5,0.01509,19.3,MODERATE
4900.432729,7.537,0.5,0.01509,22.5,LOW
4900.432729,7.537,0.5,0.01509,19.3,MODERATE
4900.530114,7.538,0.5,0.01509,22.5,LOW
3116.432397,7.538,0.4,0.0127,22.5,LOW
3116.432397,7.538,0.4,0.0127,19.3,LOW
4900.530114,7.538,0.5,0.01509,19.3,MODERATE
4908.204201,7.549,0.5,0.01509,22.5,LOW
4908.204201,7.549,0.5,0.01509,19.3,MODERATE
3125.342704,7.56,0.4,0.0127,22.5,LOW
3125.342704,7.56,0.4,0.0127,19.3,LOW
4917.199596,7.563,0.5,0.01509,22.5,LOW
4917.199596,7.563,0.5,0.01509,19.3,MODERATE
4919.996546,7.568,0.5,0.01509,22.5,LOW
4919.996546,7.568,0.5,0.01509,19.3,MODERATE
4921.871091,7.571,0.5,0.01509,22.5,LOW
4921.871091,7.571,0.5,0.01509,19.3,MODERATE
4922.594598,7.572,0.5,0.01509,22.5,LOW
4922.594598,7.572,0.5,0.01509,19.3,MODERATE
4924.4249,7.574,0.5,0.01509,22.5,LOW
4924.4249,7.574,0.5,0.01509,19.3,MODERATE
3965.499156,7.578,0.45,0.01427,22.5,LOW
3965.499156,7.578,0.45,0.01427,19.3,MODERATE
3965.676449,7.58,0.45,0.01427,22.5,LOW
3965.676449,7.58,0.45,0.01427,19.3,MODERATE
3135.036408,7.584,0.4,0.0127,22.5,LOW
3135.036408,7.584,0.4,0.0127,19.3,LOW
4933.164619,7.588,0.5,0.01509,22.5,LOW
4933.164619,7.588,0.5,0.01509,19.3,MODERATE
4938.877125,7.597,0.5,0.01509,22.5,LOW
4938.877125,7.597,0.5,0.01509,19.3,MODERATE
4939.641842,7.598,0.5,0.01509,22.5,LOW
4939.641842,7.598,0.5,0.01509,19.3,MODERATE
3140.768286,7.599,0.4,0.0127,22.5,LOW
3140.768286,7.599,0.4,0.0127,19.3,LOW
4945.177174,7.606,0.5,0.01509,22.5,LOW
3143.649124,7.606,0.4,0.0127,22.5,LOW
3143.649124,7.606,0.4,0.0127,19.3,LOW
4945.177174,7.606,0.5,0.01509,19.3,MODERATE
4946.640836,7.609,0.5,0.01509,22.5,LOW
4946.809996,7.609,0.5,0.01509,22.5,LOW
4946.640836,7.609,0.5,0.01509,19.3,MODERATE
4946.809996,7.609,0.5,0.01509,19.3,MODERATE
4950.997811,7.615,0.5,0.01509,22.5,LOW
3984.011869,7.615,0.45,0.01427,22.5,LOW
3984.011869,7.615,0.45,0.01427,19.3,MODERATE
4950.997811,7.615,0.5,0.01509,19.3,MODERATE
4953.678226,7.62,0.5,0.01509,22.5,LOW
4953.678226,7.62,0.5,0.01509,19.3,MODERATE
4958.155163,7.626,0.5,0.01509,22.5,LOW
4958.155163,7.626,0.5,0.01509,19.3,MODERATE
3153.619475,7.63,0.4,0.0127,22.5,LOW
3153.619475,7.63,0.4,0.0127,19.3,LOW
4966.315924,7.638,0.5,0.01509,22.5,LOW
4966.315924,7.638,0.5,0.01509,19.3,MODERATE
4973.668868,7.651,0.5,0.01509,22.5,LOW
4973.668868,7.651,0.5,0.01509,19.3,MODERATE
4980.238883,7.66,0.5,0.01509,22.5,LOW
4980.238883,7.66,0.5,0.01509,19.3,MODERATE
4981.303757,7.661,0.5,0.01509,22.5,LOW
4981.303757,7.661,0.5,0.01509,19.3,MODERATE
4987.132384,7.671,0.5,0.01509,22.5,LOW
4987.132384,7.671,0.5,0.01509,19.3,MODERATE
4987.591422,7.672,0.5,0.01509,22.5,LOW
4987.591422,7.672,0.5,0.01509,19.3,MODERATE
4996.733087,7.686,0.5,0.01509,22.5,LOW
4996.733087,7.686,0.5,0.01509,19.3,MODERATE
4998.947977,7.689,0.5,0.01509,22.5,LOW
4998.947977,7.689,0.5,0.01509,19.3,MODERATE
3181.961664,7.698,0.4,0.0127,22.5,LOW
3181.961664,7.698,0.4,0.0127,19.3,LOW
3183.67757,7.703,0.4,0.0127,22.5,LOW
3183.67757,7.703,0.4,0.0127,19.3,LOW
4032.459714,7.706,0.45,0.01427,22.5,LOW
4032.459714,7.706,0.45,0.01427,19.3,MODERATE
4034.370227,7.71,0.45,0.01427,22.5,LOW
4034.370227,7.71,0.45,0.01427,19.3,MODERATE
5012.765309,7.711,0.5,0.01509,22.5,LOW
5012.765309,7.711,0.5,0.01509,19.3,MODERATE
5016.12231,7.715,0.5,0.01509,22.5,LOW
5016.12231,7.715,0.5,0.01509,19.3,MODERATE
5017.114901,7.717,0.5,0.01509,22.5,LOW
3190.474669,7.717,0.4,0.0127,22.5,LOW
3190.474669,7.717,0.4,0.0127,19.3,LOW
5017.114901,7.717,0.5,0.01509,19.3,MODERATE
3195.103123,7.73,0.4,0.0127,22.5,LOW
3195.103123,7.73,0.4,0.0127,19.3,LOW
5026.058366,7.731,0.5,0.01509,22.5,LOW
5026.058366,7.731,0.5,0.01509,19.3,MODERATE
5026.605072,7.732,0.5,0.01509,22.5,LOW
5026.605072,7.732,0.5,0.01509,19.3,MODERATE
4048.93472,7.739,0.45,0.01427,22.5,LOW
3199.056142,7.739,0.4,0.0127,22.5,LOW
3199.056142,7.739,0.4,0.0127,19.3,LOW
4048.93472,7.739,0.45,0.01427,19.3,MODERATE
5036.002397,7.746,0.5,0.01509,22.5,LOW
5036.002397,7.746,0.5,0.01509,19.3,MODERATE
5039.643824,7.752,0.5,0.01509,22.5,LOW
5039.643824,7.752,0.5,0.01509,19.3,MODERATE
5041.195886,7.754,0.5,0.01509,22.5,LOW
5041.195886,7.754,0.5,0.01509,19.3,MODERATE
5043.094344,7.757,0.5,0.01509,22.5,LOW
5043.094344,7.757,0.5,0.01509,19.3,MODERATE
5047.019827,7.763,0.5,0.01509,22.5,LOW
5047.019827,7.763,0.5,0.01509,19.3,MODERATE
4065.06061,7.769,0.45,0.01427,22.5,LOW
4065.06061,7.769,0.45,0.01427,19.3,MODERATE
5053.989835,7.774,0.5,0.01509,22.5,LOW
5053.989835,7.774,0.5,0.01509,19.3,MODERATE
5054.880122,7.775,0.5,0.01509,22.5,LOW
5054.880122,7.775,0.5,0.01509,19.3,MODERATE
3215.456843,7.778,0.4,0.0127,22.5,LOW
3215.456843,7.778,0.4,0.0127,19.3,MODERATE
3217.615935,7.785,0.4,0.0127,22.5,LOW
3217.615935,7.785,0.4,0.0127,19.3,MODERATE
5063.581933,7.789,0.5,0.01509,22.5,LOW
5063.793569,7.789,0.5,0.01509,22.5,LOW
5063.581933,7.789,0.5,0.01509,19.3,MODERATE
5063.793569,7.789,0.5,0.01509,19.3,MODERATE
3224.198404,7.8,0.4,0.0127,22.5,LOW
3224.198404,7.8,0.4,0.0127,19.3,MODERATE
5073.359063,7.803,0.5,0.01509,22.5,LOW
5073.359063,7.803,0.5,0.01509,19.3,MODERATE
5079.415185,7.812,0.5,0.01509,22.5,LOW
5079.415185,7.812,0.5,0.01509,19.3,MODERATE
5091.903452,7.832,0.5,0.01509,22.5,LOW
5091.903452,7.832,0.5,0.01509,19.3,MODERATE
5093.034268,7.834,0.5,0.01509,22.5,LOW
5093.034268,7.834,0.5,0.01509,19.3,MODERATE
5097.445884,7.84,0.5,0.01509,22.5,LOW
5097.445884,7.84,0.5,0.01509,19.3,MODERATE
5099.044432,7.843,0.5,0.01509,22.5,LOW
5099.044432,7.843,0.5,0.01509,19.3,MODERATE
5103.406798,7.849,0.5,0.01509,22.5,LOW
5103.406798,7.849,0.5,0.01509,19.3,MODERATE
5104.734242,7.852,0.5,0.01509,22.5,LOW
5104.734242,7.852,0.5,0.01509,19.3,MODERATE
5106.563909,7.855,0.5,0.01509,22.5,LOW
5106.563909,7.855,0.5,0.01509,19.3,MODERATE
3253.483597,7.87,0.4,0.0127,22.5,LOW
3253.483597,7.87,0.4,0.0127,19.3,MODERATE
5117.43681,7.871,0.5,0.01509,22.5,LOW
5117.43681,7.871,0.5,0.01509,19.3,MODERATE
5122.128145,7.878,0.5,0.01509,22.5,LOW
5121.652791,7.878,0.5,0.01509,22.5,LOW
5122.128145,7.878,0.5,0.01509,19.3,MODERATE
5121.652791,7.878,0.5,0.01509,19.3,MODERATE
5124.278271,7.881,0.5,0.01509,22.5,LOW
5124.278271,7.881,0.5,0.01509,19.3,MODERATE
5125.451765,7.883,0.5,0.01509,22.5,LOW
5125.451765,7.883,0.5,0.01509,19.3,MODERATE
5134.157487,7.897,0.5,0.01509,22.5,LOW
5134.301093,7.897,0.5,0.01509,22.5,LOW
5134.157487,7.897,0.5,0.01509,19.3,MODERATE
5134.301093,7.897,0.5,0.01509,19.3,MODERATE
5134.608031,7.898,0.5,0.01509,22.5,LOW
5134.608031,7.898,0.5,0.01509,19.3,MODERATE
3265.204033,7.899,0.4,0.0127,22.5,LOW
3265.204033,7.899,0.4,0.0127,19.3,MODERATE
5139.877078,7.906,0.5,0.01509,22.5,LOW
5139.877078,7.906,0.5,0.01509,19.3,MODERATE
5140.988134,7.908,0.5,0.01509,22.5,LOW
5140.988134,7.908,0.5,0.01509,19.3,MODERATE
5141.725741,7.909,0.5,0.01509,22.5,LOW
5141.725741,7.909,0.5,0.01509,19.3,MODERATE
5142.769887,7.911,0.5,0.01509,22.5,LOW
5142.769887,7.911,0.5,0.01509,19.3,MODERATE
5152.166139,7.924,0.5,0.01509,22.5,LOW
5152.166139,7.924,0.5,0.01509,19.3,MODERATE
5155.659742,7.931,0.5,0.01509,22.5,LOW
5155.659742,7.931,0.5,0.01509,19.3,MODERATE
5161.284291,7.938,0.5,0.01509,22.5,LOW
5161.33326,7.938,0.5,0.01509,22.5,LOW
5161.284291,7.938,0.5,0.01509,19.3,MODERATE
5161.33326,7.938,0.5,0.01509,19.3,MODERATE
5166.895349,7.948,0.5,0.01509,22.5,LOW
5166.895349,7.948,0.5,0.01509,19.3,MODERATE
3286.371687,7.95,0.4,0.0127,22.5,LOW
3286.227852,7.95,0.4,0.0127,22.5,LOW
3286.371687,7.95,0.4,0.0127,19.3,MODERATE
3286.227852,7.95,0.4,0.0127,19.3,MODERATE
3287.560318,7.955,0.4,0.0127,22.5,LOW
3287.656296,7.955,0.4,0.0127,22.5,LOW
3287.560318,7.955,0.4,0.0127,19.3,MODERATE
3287.656296,7.955,0.4,0.0127,19.3,MODERATE
4162.988661,7.957,0.45,0.01427,22.5,LOW
4162.988661,7.957,0.45,0.01427,19.3,MODERATE
5177.036544,7.963,0.5,0.01509,22.5,LOW
5177.141118,7.963,0.5,0.01509,22.5,LOW
5177.036544,7.963,0.5,0.01509,19.3,MODERATE
5177.141118,7.963,0.5,0.01509,19.3,MODERATE
5180.908811,7.969,0.5,0.01509,22.5,LOW
5180.908811,7.969,0.5,0.01509,19.3,MODERATE
5182.153964,7.971,0.5,0.01509,22.5,LOW
5182.277805,7.971,0.5,0.01509,22.5,LOW
5182.153964,7.971,0.5,0.01509,19.3,MODERATE
5182.277805,7.971,0.5,0.01509,19.3,MODERATE
4190.165298,8.008,0.45,0.01427,22.5,LOW
4190.165298,8.008,0.45,0.01427,19.3,MODERATE
5209.637288,8.014,0.5,0.01509,22.5,LOW
5209.637288,8.014,0.5,0.01509,19.3,MODERATE
3319.694237,8.032,0.4,0.0127,22.5,LOW
3319.694237,8.032,0.4,0.0127,19.3,MODERATE
5223.577518,8.035,0.5,0.01509,22.5,LOW
5223.577518,8.035,0.5,0.01509,19.3,MODERATE
5225.6294,8.038,0.5,0.01509,22.5,LOW
5225.6294,8.038,0.5,0.01509,19.3,MODERATE
5227.713896,8.041,0.5,0.01509,22.5,LOW
5227.713896,8.041,0.5,0.01509,19.3,MODERATE
3323.90181,8.042,0.4,0.0127,22.5,LOW
3323.90181,8.042,0.4,0.0127,19.3,MODERATE
5239.568855,8.06,0.5,0.01509,22.5,LOW
5239.568855,8.06,0.5,0.01509,19.3,MODERATE
5246.847876,8.071,0.5,0.01509,22.5,LOW
5247.310444,8.071,0.5,0.01509,22.5,LOW
5246.847876,8.071,0.5,0.01509,19.3,MODERATE
5247.310444,8.071,0.5,0.01509,19.3,MODERATE
5249.085343,8.074,0.5,0.01509,22.5,LOW
5249.085343,8.074,0.5,0.01509,19.3,MODERATE
5250.072656,8.075,0.5,0.01509,22.5,LOW
4225.23597,8.075,0.45,0.01427,22.5,LOW
5250.072656,8.075,0.5,0.01509,19.3,MODERATE
4225.23597,8.075,0.45,0.01427,19.3,MODERATE
5255.187664,8.083,0.5,0.01509,22.5,LOW
5255.187664,8.083,0.5,0.01509,19.3,MODERATE
5257.059706,8.086,0.5,0.01509,22.5,LOW
5257.059706,8.086,0.5,0.01509,19.3,MODERATE
3344.45853,8.09,0.4,0.0127,22.5,LOW
3344.45853,8.09,0.4,0.0127,19.3,MODERATE
5262.631217,8.095,0.5,0.01509,22.5,LOW
5262.631217,8.095,0.5,0.01509,19.3,MODERATE
5266.822164,8.101,0.5,0.01509,22.5,LOW
5266.822164,8.101,0.5,0.01509,19.3,MODERATE
4239.335643,8.102,0.45,0.01427,22.5,LOW
4239.335643,8.102,0.45,0.01427,19.3,MODERATE
3349.848791,8.105,0.4,0.0127,22.5,LOW
3349.848791,8.105,0.4,0.0127,19.3,MODERATE
5269.67246,8.106,0.5,0.01509,22.5,LOW
5269.67246,8.106,0.5,0.01509,19.3,MODERATE
5274.498738,8.112,0.5,0.01509,22.5,LOW
4244.375811,8.112,0.45,0.01427,22.5,LOW
5274.498738,8.112,0.5,0.01509,19.3,MODERATE
4244.375811,8.112,0.45,0.01427,19.3,MODERATE
5275.604154,8.115,0.5,0.01509,22.5,LOW
5275.604154,8.115,0.5,0.01509,19.3,MODERATE
3363.012228,8.136,0.4,0.0127,22.5,LOW
3363.012228,8.136,0.4,0.0127,19.3,MODERATE
4259.974492,8.142,0.45,0.01427,22.5,LOW
4259.974492,8.142,0.45,0.01427,19.3,MODERATE
5293.980423,8.143,0.5,0.01509,22.5,LOW
5293.980423,8.143,0.5,0.01509,19.3,MODERATE
5299.606283,8.152,0.5,0.01509,22.5,LOW
5299.667641,8.152,0.5,0.01509,22.5,LOW
5299.606283,8.152,0.5,0.01509,19.3,MODERATE
5299.667641,8.152,0.5,0.01509,19.3,MODERATE
5306.439888,8.161,0.5,0.01509,22.5,LOW
4269.761376,8.161,0.45,0.01427,22.5,LOW
5306.439888,8.161,0.5,0.01509,19.3,MODERATE
4269.761376,8.161,0.45,0.01427,19.3,MODERATE
5323.942546,8.189,0.5,0.01509,22.5,LOW
5323.942546,8.189,0.5,0.01509,19.3,MODERATE
5326.425126,8.192,0.5,0.01509,22.5,LOW
5325.912948,8.192,0.5,0.01509,22.5,LOW
5326.425126,8.192,0.5,0.01509,19.3,MODERATE
5325.912948,8.192,0.5,0.01509,19.3,MODERATE
5343.427883,8.218,0.5,0.01509,22.5,LOW
5343.427883,8.218,0.5,0.01509,19.3,MODERATE
4299.732277,8.219,0.45,0.01427,22.5,LOW
4299.732277,8.219,0.45,0.01427,19.3,MODERATE
5345.058496,8.221,0.5,0.01509,22.5,LOW
5345.058496,8.221,0.5,0.01509,19.3,MODERATE
3404.384996,8.235,0.4,0.0127,22.5,LOW
3404.384996,8.235,0.4,0.0127,19.3,MODERATE
4310.059643,8.238,0.45,0.01427,22.5,LOW
4310.059643,8.238,0.45,0.01427,19.3,MODERATE
4311.024718,8.24,0.45,0.01427,22.5,LOW
4311.024718,8.24,0.45,0.01427,19.3,MODERATE
5359.2885,8.243,0.5,0.01509,22.5,LOW
5359.2885,8.243,0.5,0.01509,19.3,MODERATE
3408.317947,8.245,0.4,0.0127,22.5,LOW
3408.317947,8.245,0.4,0.0127,19.3,MODERATE
3409.301332,8.247,0.4,0.0127,22.5,LOW
3409.301332,8.247,0.4,0.0127,19.3,MODERATE
5365.103871,8.252,0.5,0.01509,22.5,LOW
5365.103871,8.252,0.5,0.01509,19.3,MODERATE
4320.590496,8.259,0.45,0.01427,22.5,LOW
4320.590496,8.259,0.45,0.01427,19.3,MODERATE
4324.361837,8.264,0.45,0.01427,22.5,LOW
4324.361837,8.264,0.45,0.01427,19.3,MODERATE
4325.051191,8.266,0.45,0.01427,22.5,LOW
4325.051191,8.266,0.45,0.01427,19.3,MODERATE
5376.264522,8.269,0.5,0.01509,22.5,LOW
5376.264522,8.269,0.5,0.01509,19.3,MODERATE
5378.328847,8.272,0.5,0.01509,22.5,LOW
5378.328847,8.272,0.5,0.01509,19.3,MODERATE
5380.45721,8.275,0.5,0.01509,22.5,LOW
5380.45721,8.275,0.5,0.01509,19.3,MODERATE
3424.194012,8.284,0.4,0.0127,22.5,LOW
3424.480301,8.284,0.4,0.0127,22.5,LOW
3424.194012,8.284,0.4,0.0127,19.3,MODERATE
3424.480301,8.284,0.4,0.0127,19.3,MODERATE
5392.935403,8.295,0.5,0.01509,22.5,LOW
5392.935403,8.295,0.5,0.01509,19.3,MODERATE
5395.131064,8.298,0.5,0.01509,22.5,LOW
5395.098574,8.298,0.5,0.01509,22.5,LOW
5395.131064,8.298,0.5,0.01509,19.3,MODERATE
5395.098574,8.298,0.5,0.01509,19.3,MODERATE
3433.091793,8.305,0.4,0.0127,22.5,LOW
3433.091793,8.305,0.4,0.0127,19.3,MODERATE
5401.595875,8.309,0.5,0.01509,22.5,LOW
5401.595875,8.309,0.5,0.01509,19.3,MODERATE
5407.005207,8.317,0.5,0.01509,22.5,LOW
5407.005207,8.317,0.5,0.01509,19.3,MODERATE
5408.34752,8.318,0.5,0.01509,22.5,LOW
5408.34752,8.318,0.5,0.01509,19.3,MODERATE
3440.046193,8.322,0.4,0.0127,22.5,LOW
3440.046193,8.322,0.4,0.0127,19.3,MODERATE
5409.256272,8.323,0.5,0.01509,22.5,LOW
5409.256272,8.323,0.5,0.01509,19.3,MODERATE
4355.568143,8.326,0.45,0.01427,22.5,LOW
4355.568143,8.326,0.45,0.01427,19.3,MODERATE
5414.049138,8.327,0.5,0.01509,22.5,LOW
5414.049138,8.327,0.5,0.01509,19.3,MODERATE
5415.385639,8.329,0.5,0.01509,22.5,LOW
5415.385639,8.329,0.5,0.01509,19.3,MODERATE
5415.074553,8.333,0.5,0.01509,22.5,LOW
5415.074553,8.333,0.5,0.01509,19.3,MODERATE
5417.970128,8.334,0.5,0.01509,22.5,LOW
5417.970128,8.334,0.5,0.01509,19.3,MODERATE
5422.364969,8.34,0.5,0.01509,22.5,LOW
5422.364969,8.34,0.5,0.01509,19.3,MODERATE
4372.259368,8.356,0.45,0.01427,22.5,LOW
